,School,Gender,Role,Citations,Earliest_Pub,Citations per year,Field_1,Field_2,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
824,University of Illinois at Chicago,Male,Professor,138.0,2000.0,6.9,Number theory,,,,,,,,,,,
825,University of Illinois at Chicago,Male,Professor,90.0,2004.0,5.625,Functions of a complex variable,Several complex variables and analytic spaces,,,,,,,,,,
826,University of Illinois at Chicago,Male,Professor,124.0,1997.0,5.391304348,Statistics,,,,,,,,,,,
827,University of Illinois at Chicago,Male,Professor,76.0,1979.0,1.853658537,Statistics,,,,,,,,,,,
828,University of Illinois at Chicago,Female,Professor,1293.0,1995.0,51.72,Algebraic geometry,,,,,,,,,,,
829,University of Illinois at Chicago,Female,Professor,313.0,2002.0,17.38888889,Number theory,,,,,,,,,,,
830,University of Houston,Male,Professor,6308.0,1970.0,126.16,Numerical analysis,,,,,,,,,,,
831,University of Houston,Male,Professor,1905.0,1989.0,61.4516129,Dynamical systems and ergodic theory,,,,,,,,,,,
832,University of Houston,Male,Professor,1600.0,1988.0,50.0,Functional analysis,,,,,,,,,,,
833,University of Houston,Male,Professor,1313.0,1993.0,48.62962963,Numerical analysis,,,,,,,,,,,
834,University of Houston,Male,Professor,943.0,2000.0,47.15,Fourier analysis,,,,,,,,,,,
835,University of Houston,Male,Professor,752.0,2001.0,39.57894737,Functional analysis,,,,,,,,,,,
836,University of Houston,Male,Professor,1036.0,1990.0,34.53333333,Fluid mechanics,Numerical analysis,,,,,,,,,,
837,University of Houston,Male,Professor,606.0,1992.0,21.64285714,Dynamical systems and ergodic theory,,,,,,,,,,,
838,University of Houston,Male,Professor,400.0,1997.0,17.39130435,Geophysics,,,,,,,,,,,
839,University of Houston,Male,Professor,591.0,1985.0,16.88571429,Several complex variables and analytic spaces,,,,,,,,,,,
840,University of Houston,Male,Professor,405.0,1996.0,16.875,Fourier analysis,,,,,,,,,,,
841,University of Houston,Male,Professor,474.0,1987.0,14.36363636,Dynamical systems and ergodic theory,,,,,,,,,,,
842,University of Houston,Male,Professor,382.0,1991.0,13.17241379,Statistics,,,,,,,,,,,
843,University of Houston,Male,Professor,350.0,1988.0,10.9375,Several complex variables and analytic spaces,,,,,,,,,,,
844,University of Houston,Male,Professor,544.0,1970.0,10.88,Partial differential equations,,,,,,,,,,,
845,University of Houston,Male,Professor,310.0,1986.0,9.117647059,Partial differential equations,,,,,,,,,,,
846,University of Houston,Male,Professor,445.0,1968.0,8.557692308,Probability theory and stochastic processes,,,,,,,,,,,
847,University of Houston,Male,Professor,240.0,1991.0,8.275862069,Numerical analysis,Systems theory; control,,,,,,,,,,
848,University of Houston,Male,Professor,397.0,1972.0,8.270833333,Biology and other natural sciences,,,,,,,,,,,
849,University of Houston,Male,Professor,165.0,1999.0,7.857142857,Dynamical systems and ergodic theory,Biology and other natural sciences,,,,,,,,,,
850,University of Houston,Male,Professor,278.0,1966.0,5.148148148,Combinatorics,,,,,,,,,,,
851,University of Houston,Male,Professor,141.0,1991.0,4.862068966,Fourier analysis,,,,,,,,,,,
852,University of Houston,Male,Professor,62.0,1964.0,1.107142857,Ordinary differential equations,,,,,,,,,,,
853,University of Houston,Male,Professor,14.0,1973.0,0.29787234,"Operations research, mathematical programming",,,,,,,,,,,
854,University of Houston,Male,Professor,8.0,1967.0,0.150943396,Commutative rings and algebras,,,,,,,,,,,
855,University of Houston,Male,Professor,2.0,1965.0,0.036363636,Logic and foundations,,,,,,,,,,,
856,University of Houston,Female,Professor,255.0,1990.0,8.5,Probability theory and stochastic processes,,,,,,,,,,,
857,University of Hawaii at Manoa,Male,Professor,610.0,1993.0,22.59259259,Functional analysis,,,,,,,,,,,
858,University of Hawaii at Manoa,Male,Professor,324.0,2002.0,18.0,Mathematical logic and foundations,,,,,,,,,,,
859,University of Hawaii at Manoa,Male,Professor,198.0,2009.0,18.0,Functional analysis,,,,,,,,,,,
860,University of Hawaii at Manoa,Male,Professor,547.0,1983.0,14.78378378,Operator theory,Functions of a complex variable,,,,,,,,,,
861,University of Hawaii at Manoa,Male,Professor,310.0,1982.0,8.157894737,Group theory and generalizations,,,,,,,,,,,
862,University of Hawaii at Manoa,Male,Professor,153.0,1990.0,5.1,Number theory,,,,,,,,,,,
863,University of Hawaii at Manoa,Male,Professor,138.0,1978.0,3.285714286,Manifolds and cell complexes,,,,,,,,,,,
864,University of Hawaii at Manoa,Male,Professor,73.0,1987.0,2.212121212,Differential geometry,Ordinary differential equations,,,,,,,,,,
865,University of Hawaii at Manoa,Male,Professor,71.0,1983.0,1.918918919,Measure and integration,,,,,,,,,,,
866,University of Hawaii at Manoa,Female,Professor,234.0,1997.0,10.17391304,Systems theory; control,,,,,,,,,,,
867,University of Hawaii at Manoa,Female,Professor,79.0,2007.0,6.076923077,Dynamical systems and ergodic theory,Algebraic geometry,,,,,,,,,,
868,University of Hawaii at Manoa,Female,Professor,164.0,1987.0,4.96969697,Combinatorics,,,,,,,,,,,
869,University of Georgia,Male,Professor,1234.0,1988.0,38.5625,Probability theory and stochastic processes,"Game theory, economics, social and behavioral sciences",,,,,,,,,,
870,University of Georgia,Male,Professor,1304.0,1984.0,36.22222222,Numerical analysis,,,,,,,,,,,
871,University of Georgia,Male,Professor,811.0,1990.0,27.03333333,Group theory and generalizations,,,,,,,,,,,
872,University of Georgia,Male,Professor,796.0,1987.0,24.12121212,Algebraic geometry,,,,,,,,,,,
873,University of Georgia,Male,Professor,482.0,1992.0,17.21428571,Algebraic geometry,,,,,,,,,,,
874,University of Georgia,Male,Professor,591.0,1984.0,16.41666667,Differential geometry,,,,,,,,,,,
875,University of Georgia,Male,Professor,475.0,1988.0,14.84375,Algebraic geometry,,,,,,,,,,,
876,University of Georgia,Male,Professor,277.0,2000.0,13.85,Differential geometry,,,,,,,,,,,
877,University of Georgia,Male,Professor,286.0,1998.0,13.0,"Global analysis, analysis on manifolds",,,,,,,,,,,
878,University of Georgia,Male,Professor,195.0,2003.0,11.47058824,Number theory,,,,,,,,,,,
879,University of Georgia,Male,Professor,287.0,1993.0,10.62962963,Differential geometry,,,,,,,,,,,
880,University of Georgia,Male,Professor,240.0,1982.0,6.315789474,Nonassociative rings and algebras,,,,,,,,,,,
881,University of Georgia,Male,Professor,147.0,1993.0,5.444444444,Several complex variables and analytic spaces,,,,,,,,,,,
882,University of Georgia,Male,Professor,151.0,1991.0,5.206896552,Fourier analysis,,,,,,,,,,,
883,University of Georgia,Male,Professor,191.0,1982.0,5.026315789,"Global analysis, analysis on manifolds",,,,,,,,,,,
884,University of Georgia,Male,Professor,217.0,1973.0,4.617021277,Numerical analysis,,,,,,,,,,,
885,University of Georgia,Male,Professor,137.0,1984.0,3.805555556,Algebraic geometry,,,,,,,,,,,
886,University of Georgia,Male,Professor,59.0,2004.0,3.6875,Number theory,,,,,,,,,,,
887,University of Georgia,Female,Professor,382.0,1986.0,11.23529412,Manifolds and cell complexes,,,,,,,,,,,
888,University of Florida,Male,Professor,8432.0,1961.0,142.9152542,Special functions ,Number theory,,,,,,,,,,
889,University of Florida,Male,Professor,2656.0,1972.0,55.33333333,"Operations research, mathematical programming",,,,,,,,,,,
890,University of Florida,Male,Professor,1496.0,1983.0,40.43243243,"Information and communication, circuits",,,,,,,,,,,
891,University of Florida,Male,Professor,1411.0,1978.0,33.5952381,Algebraic topology,,,,,,,,,,,
892,University of Florida,Male,Professor,1197.0,1984.0,33.25,Number theory,,,,,,,,,,,
893,University of Florida,Male,Professor,855.0,1993.0,31.66666667,Combinatorics,,,,,,,,,,,
894,University of Florida,Male,Professor,933.0,1985.0,26.65714286,Operator theory,,,,,,,,,,,
895,University of Florida,Male,Professor,986.0,1972.0,20.54166667,"Global analysis, analysis on manifolds",,,,,,,,,,,
896,University of Florida,Male,Professor,954.0,1962.0,16.44827586,"Information and communication, circuits",,,,,,,,,,,
897,University of Florida,Male,Professor,614.0,1978.0,14.61904762,Combinatorics,,,,,,,,,,,
898,University of Florida,Male,Professor,353.0,1995.0,14.12,Mathematical logic and foundations,,,,,,,,,,,
899,University of Florida,Male,Professor,461.0,1981.0,11.82051282,Group theory and generalizations,,,,,,,,,,,
900,University of Florida,Male,Professor,387.0,1987.0,11.72727273,Number theory,,,,,,,,,,,
901,University of Florida,Male,Professor,253.0,1997.0,11.0,Biology and other natural sciences,,,,,,,,,,,
902,University of Florida,Male,Professor,485.0,1973.0,10.31914894,Algebraic topology,,,,,,,,,,,
903,University of Florida,Male,Professor,431.0,1973.0,9.170212766,Number theory,,,,,,,,,,,
904,University of Florida,Male,Professor,440.0,1972.0,9.166666667,Mathematical logic and foundations,,,,,,,,,,,
905,University of Florida,Male,Professor,459.0,1968.0,8.826923077,General topology,,,,,,,,,,,
906,University of Florida,Male,Professor,283.0,1983.0,7.648648649,"Global analysis, analysis on manifolds",,,,,,,,,,,
907,University of Florida,Male,Professor,219.0,1987.0,6.636363636,Group theory and generalizations,,,,,,,,,,,
908,University of Florida,Male,Professor,44.0,2013.0,6.285714286,Combinatorics,Group theory and generalizations,,,,,,,,,,
909,University of Florida,Male,Professor,290.0,1964.0,5.178571429,Measure and integration,Fourier analysis,,,,,,,,,,
910,University of Florida,Male,Professor,135.0,1978.0,3.214285714,Probability theory and stochastic processes,,,,,,,,,,,
911,University of Florida,Male,Professor,74.0,1996.0,3.083333333,Group theory and generalizations,,,,,,,,,,,
912,University of Florida,Male,Professor,66.0,1988.0,2.0625,Quantum theory,,,,,,,,,,,
913,University of Florida,Male,Professor,84.0,1967.0,1.58490566,Statistics,,,,,,,,,,,
914,University of Florida,Male,Professor,53.0,1986.0,1.558823529,Quantum theory,,,,,,,,,,,
915,University of Florida,Female,Professor,562.0,1989.0,18.12903226,Biology and other natural sciences,,,,,,,,,,,
916,University of Delaware,Male,Professor,3852.0,1983.0,104.1081081,Numerical analysis,,,,,,,,,,,
917,University of Delaware,Male,Professor,971.0,1993.0,35.96296296,Numerical analysis,,,,,,,,,,,
918,University of Delaware,Male,Professor,367.0,2004.0,22.9375,Combinatorics,,,,,,,,,,,
919,University of Delaware,Male,Professor,663.0,1990.0,22.1,Combinatorics,,,,,,,,,,,
920,University of Delaware,Male,Professor,565.0,1988.0,17.65625,Partial differential equations,,,,,,,,,,,
921,University of Delaware,Male,Professor,316.0,2001.0,16.63157895,Fluid mechanics,,,,,,,,,,,
922,University of Delaware,Male,Professor,394.0,1995.0,15.76,Numerical analysis,Partial differential equations,,,,,,,,,,
923,University of Delaware,Male,Professor,358.0,1997.0,15.56521739,Number theory,,,,,,,,,,,
924,University of Delaware,Male,Professor,362.0,1996.0,15.08333333,Mechanics of deformable solids,,,,,,,,,,,
925,University of Delaware,Male,Professor,506.0,1977.0,11.76744186,Combinatorics,,,,,,,,,,,
926,University of Delaware,Male,Professor,287.0,1991.0,9.896551724,Numerical analysis,,,,,,,,,,,
927,University of Delaware,Male,Professor,127.0,1994.0,4.884615385,Biology and other natural sciences,,,,,,,,,,,
928,University of Delaware,Male,Professor,103.0,1991.0,3.551724138,"Statistical mechanics, structure of matter",,,,,,,,,,,
929,University of Delaware,Male,Professor,73.0,1993.0,2.703703704,Fluid mechanics,,,,,,,,,,,
930,University of Delaware,Female,Professor,470.0,2007.0,36.15384615,Numerical analysis,,,,,,,,,,,
931,University of Delaware,Female,Professor,26.0,1971.0,0.530612245,Fluid mechanics,,,,,,,,,,,
932,University of Connecticut,Male,Professor,2686.0,1991.0,92.62068966,Partial differential equations,,,,,,,,,,,
933,University of Connecticut,Male,Professor,951.0,2003.0,55.94117647,Associative rings and algebras,,,,,,,,,,,
934,University of Connecticut,Male,Professor,1684.0,1978.0,40.0952381,Associative rings and algebras,,,,,,,,,,,
935,University of Connecticut,Male,Professor,718.0,2002.0,39.88888889,Probability theory and stochastic processes,,,,,,,,,,,
936,University of Connecticut,Male,Professor,897.0,1992.0,32.03571429,Potential theory,Measure and integration,,,,,,,,,,
937,University of Connecticut,Male,Professor,684.0,1989.0,22.06451613,Partial differential equations,,,,,,,,,,,
938,University of Connecticut,Male,Professor,749.0,1986.0,22.02941176,Number theory,,,,,,,,,,,
939,University of Connecticut,Male,Professor,512.0,1988.0,16.0,Numerical analysis,Linear and multilinear algebra; matrix theory,,,,,,,,,,
940,University of Connecticut,Male,Professor,224.0,2005.0,14.93333333,Several complex variables and analytic spaces,,,,,,,,,,,
941,University of Connecticut,Male,Professor,316.0,1998.0,14.36363636,Statistics,,,,,,,,,,,
942,University of Connecticut,Male,Professor,286.0,1998.0,13.0,Mathematical logic and foundations,,,,,,,,,,,
943,University of Connecticut,Male,Professor,230.0,1999.0,10.95238095,Nonassociative rings and algebras,,,,,,,,,,,
944,University of Connecticut,Male,Professor,279.0,1989.0,9.0,"Global analysis, analysis on manifolds",,,,,,,,,,,
945,University of Connecticut,Male,Professor,0.0,1977.0,0.0,Statistics,,,,,,,,,,,
946,University of Connecticut,Female,Professor,301.0,1996.0,12.54166667,Calculus of variations and optimal control; optimization,,,,,,,,,,,
947,University of Connecticut,Female,Professor,159.0,1992.0,5.678571429,Probability theory and stochastic processes,,,,,,,,,,,
948,University of Connecticut,Female,Professor,16.0,2002.0,0.888888889,Systems theory; control,,,,,,,,,,,
949,University of Colorado Denver,Male,Professor,2205.0,1981.0,56.53846154,Numerical analysis,,,,,,,,,,,
950,University of Colorado Denver,Male,Professor,1205.0,1980.0,30.125,Combinatorics,,,,,,,,,,,
951,University of Colorado Denver,Male,Professor,392.0,1999.0,18.66666667,Combinatorics,,,,,,,,,,,
952,University of Colorado Denver,Male,Professor,209.0,2002.0,11.61111111,Numerical analysis,,,,,,,,,,,
953,University of Colorado Denver,Male,Professor,194.0,2002.0,10.77777778,Combinatorics,,,,,,,,,,,
954,University of Colorado Denver,Male,Professor,42.0,1980.0,1.05,"Operations research, mathematical programming",,,,,,,,,,,
955,University of Colorado Boulder,Male,Professor,1622.0,1998.0,73.72727273,"Global analysis, analysis on manifolds",,,,,,,,,,,
956,University of Colorado Boulder,Male,Professor,405.0,1996.0,16.875,Group theory and generalizations,,,,,,,,,,,
957,University of Colorado Boulder,Male,Professor,799.0,1965.0,14.52727273,Operator theory,,,,,,,,,,,
958,University of Colorado Boulder,Male,Professor,355.0,1994.0,13.65384615,"Global analysis, analysis on manifolds",,,,,,,,,,,
959,University of Colorado Boulder,Male,Professor,415.0,1988.0,12.96875,General algebraic systems,,,,,,,,,,,
960,University of Colorado Boulder,Male,Professor,666.0,1965.0,12.10909091,Number theory,,,,,,,,,,,
961,University of Colorado Boulder,Male,Professor,208.0,1985.0,5.942857143,Number theory,,,,,,,,,,,
962,University of Colorado Boulder,Male,Professor,167.0,1988.0,5.21875,Number theory,,,,,,,,,,,
963,University of Colorado Boulder,Male,Professor,170.0,1970.0,3.4,Abstract harmonic analysis,,,,,,,,,,,
964,University of Colorado Boulder,Male,Professor,48.0,1983.0,1.297297297,"Global analysis, analysis on manifolds",,,,,,,,,,,
965,University of Colorado Boulder,Female,Professor,523.0,1982.0,13.76315789,Functional analysis,,,,,,,,,,,
966,University of Colorado Boulder,Female,Professor,406.0,1976.0,9.227272727,General algebraic systems,,,,,,,,,,,
967,University of Colorado Boulder,Female,Professor,169.0,1989.0,5.451612903,Functional analysis,,,,,,,,,,,
968,University of Colorado Boulder,Female,Professor,66.0,1996.0,2.75,Differential geometry,,,,,,,,,,,
969,University of Cincinatti,Male,Professor,1273.0,1984.0,35.36111111,Partial differential equations,,,,,,,,,,,
970,University of Cincinatti,Male,Professor,510.0,2001.0,26.84210526,Partial differential equations,,,,,,,,,,,
971,University of Cincinatti,Male,Professor,850.0,1981.0,21.79487179,Ordinary differential equations,,,,,,,,,,,
972,University of Cincinatti,Male,Professor,578.0,1988.0,18.0625,Functional analysis,,,,,,,,,,,
973,University of Cincinatti,Male,Professor,601.0,1985.0,17.17142857,Numerical analysis,,,,,,,,,,,
974,University of Cincinatti,Male,Professor,342.0,1993.0,12.66666667,Nonassociative rings and algebras,,,,,,,,,,,
975,University of Cincinatti,Male,Professor,401.0,1974.0,8.717391304,Mathematical logic and foundations,,,,,,,,,,,
976,University of Cincinatti,Male,Professor,316.0,1981.0,8.102564103,Nonassociative rings and algebras,,,,,,,,,,,
977,University of Cincinatti,Male,Professor,352.0,1975.0,7.822222222,Operator theory,,,,,,,,,,,
